countrycode,year,uis_ceage_1,se_prm_durs
MDV,2005,6,7
MDV,2006,6,7
MDV,2007,6,7
MDV,2008,6,7
MDV,2009,6,7
MDV,2010,6,7
MDV,2011,6,7
MDV,2012,6,7
MDV,2013,6,7
MDV,2014,6,7
MDV,2015,6,7
MDV,2016,6,7
MDV,2017,6,7
MDV,2018,6,7
MDV,2019,6,7
MDV,2020,,7
MDV,2021,,7
MDV,2022,,7
MDV,2023,,
MDV,2024,,
MDV,2025,,
MDV,2026,,
MDV,2027,,
MDV,2028,,
MDV,2029,,
MDV,2030,,
MDV,2031,,
MDV,2032,,
MDV,2033,,
MDV,2034,,
MDV,2035,,
MDV,2036,,
MDV,2037,,
MDV,2038,,
MDV,2039,,
MDV,2040,,
MDV,2041,,
MDV,2042,,
MDV,2043,,
MDV,2044,,
MDV,2045,,
MDV,2046,,
MDV,2047,,
MDV,2048,,
MDV,2049,,
MDV,2050,,
MDV,2055,,
MDV,2060,,
MDV,2065,,
MDV,2070,,
MDV,2075,,
MDV,2080,,
MDV,2085,,
MDV,2090,,
MDV,2095,,
MDV,2100,,
MEX,1990,,6
MEX,1991,,6
MEX,1992,,6
MEX,1993,,6
MEX,1994,,6
MEX,1995,,6
MEX,1996,,6
MEX,1997,,6
MEX,1998,6,6
MEX,1999,6,6
MEX,2000,6,6
MEX,2001,4,6
MEX,2002,4,6
MEX,2003,4,6
MEX,2004,4,6
MEX,2005,4,6
MEX,2006,4,6
MEX,2007,4,6
MEX,2008,4,6
MEX,2009,4,6
MEX,2010,4,6
MEX,2011,4,6
MEX,2012,4,6
MEX,2013,4,6
MEX,2014,4,6
MEX,2015,4,6
MEX,2016,4,6
MEX,2017,4,6
MEX,2018,4,6
MEX,2019,4,6
MEX,2020,,6
MEX,2021,,6
MEX,2022,,6
MEX,2023,,
MEX,2024,,
MEX,2025,,
MEX,2026,,
MEX,2027,,
MEX,2028,,
MEX,2029,,
MEX,2030,,
MEX,2031,,
MEX,2032,,
MEX,2033,,
MEX,2034,,
MEX,2035,,
MEX,2036,,
MEX,2037,,
MEX,2038,,
MEX,2039,,
MEX,2040,,
MEX,2041,,
MEX,2042,,
MEX,2043,,
MEX,2044,,
MEX,2045,,
MEX,2046,,
MEX,2047,,
MEX,2048,,
MEX,2049,,
MEX,2050,,
MEX,2055,,
MEX,2060,,
MEX,2065,,
MEX,2070,,
MEX,2075,,
MEX,2080,,
MEX,2085,,
MEX,2090,,
MEX,2095,,
MEX,2100,,
MHL,1990,,6
MHL,1991,,6
MHL,1992,,6
MHL,1993,,6
MHL,1994,,6
MHL,1995,,6
MHL,1996,,6
MHL,1997,,6
MHL,1998,5,6
MHL,1999,5,6
MHL,2000,5,6
MHL,2001,5,6
MHL,2002,5,6
MHL,2003,5,6
MHL,2004,5,6
MHL,2005,5,6
MHL,2006,5,6
MHL,2007,5,6
MHL,2008,5,6
MHL,2009,5,6
MHL,2010,5,6
MHL,2011,5,6
MHL,2012,5,6
MHL,2013,5,6
MHL,2014,5,6
MHL,2015,5,6
MHL,2016,5,6
MHL,2017,5,6
MHL,2018,5,6
MHL,2019,5,6
MHL,2020,,6
MHL,2021,,6
MHL,2022,,6
MHL,2023,,
MHL,2024,,
MHL,2025,,
MHL,2026,,
MHL,2027,,
MHL,2028,,
MHL,2029,,
MHL,2030,,
MHL,2031,,
MHL,2032,,
MHL,2033,,
MHL,2034,,
MHL,2035,,
MHL,2036,,
MHL,2037,,
MHL,2038,,
MHL,2039,,
MHL,2040,,
MHL,2041,,
MHL,2042,,
MHL,2043,,
MHL,2044,,
MHL,2045,,
MHL,2046,,
MHL,2047,,
MHL,2048,,
MHL,2049,,
MHL,2050,,
MHL,2055,,
MHL,2060,,
MHL,2065,,
MHL,2070,,
MHL,2075,,
MHL,2080,,
MHL,2085,,
MHL,2090,,
MHL,2095,,
MHL,2100,,
MKD,1990,,4
MKD,1991,,4
MKD,1992,,4
MKD,1993,,4
MKD,1994,,4
MKD,1995,,4
MKD,1996,,4
MKD,1997,,4
MKD,1998,,4
MKD,1999,,4
MKD,2000,,4
MKD,2001,,4
MKD,2002,,4
MKD,2003,,4
MKD,2004,6,4
MKD,2005,6,4
MKD,2006,6,4
MKD,2007,6,4
MKD,2008,6,5
MKD,2009,6,5
MKD,2010,6,5
MKD,2011,6,5
MKD,2012,6,5
MKD,2013,6,5
MKD,2014,6,5
MKD,2015,6,5
MKD,2016,6,5
MKD,2017,6,5
MKD,2018,6,5
MKD,2019,6,5
MKD,2020,,5
MKD,2021,,5
MKD,2022,,5
MKD,2023,,
MKD,2024,,
MKD,2025,,
MKD,2026,,
MKD,2027,,
MKD,2028,,
MKD,2029,,
MKD,2030,,
MKD,2031,,
MKD,2032,,
MKD,2033,,
MKD,2034,,
MKD,2035,,
MKD,2036,,
MKD,2037,,
MKD,2038,,
MKD,2039,,
MKD,2040,,
MKD,2041,,
MKD,2042,,
MKD,2043,,
MKD,2044,,
MKD,2045,,
MKD,2046,,
MKD,2047,,
MKD,2048,,
MKD,2049,,
MKD,2050,,
MKD,2055,,
MKD,2060,,
MKD,2065,,
MKD,2070,,
MKD,2075,,
MKD,2080,,
MKD,2085,,
MKD,2090,,
MKD,2095,,
MKD,2100,,
MLI,1990,,6
MLI,1991,,6
MLI,1992,,6
MLI,1993,,6
MLI,1994,,6
MLI,1995,,6
MLI,1996,,6
MLI,1997,,6
MLI,1998,7,6
MLI,1999,7,6
MLI,2000,7,6
MLI,2001,7,6
MLI,2002,7,6
MLI,2003,7,6
MLI,2004,7,6
MLI,2005,7,6
MLI,2006,7,6
MLI,2007,7,6
MLI,2008,7,6
MLI,2009,7,6
MLI,2010,7,6
MLI,2011,7,6
MLI,2012,7,6
MLI,2013,7,6
MLI,2014,7,6
MLI,2015,7,6
MLI,2016,7,6
MLI,2017,7,6
MLI,2018,7,6
MLI,2019,7,6
MLI,2020,,6
MLI,2021,,6
MLI,2022,,6
MLI,2023,,
MLI,2024,,
MLI,2025,,
MLI,2026,,
MLI,2027,,
MLI,2028,,
MLI,2029,,
MLI,2030,,
MLI,2031,,
MLI,2032,,
MLI,2033,,
MLI,2034,,
MLI,2035,,
MLI,2036,,
MLI,2037,,
MLI,2038,,
MLI,2039,,
MLI,2040,,
MLI,2041,,
MLI,2042,,
MLI,2043,,
MLI,2044,,
MLI,2045,,
MLI,2046,,
MLI,2047,,
MLI,2048,,
MLI,2049,,
MLI,2050,,
MLI,2055,,
MLI,2060,,
MLI,2065,,
MLI,2070,,
MLI,2075,,
MLI,2080,,
MLI,2085,,
MLI,2090,,
MLI,2095,,
MLI,2100,,
MLT,1990,,6
MLT,1991,,6
MLT,1992,,6
MLT,1993,,6
MLT,1994,,6
MLT,1995,,6
MLT,1996,,6
MLT,1997,,6
MLT,1998,5,6
MLT,1999,5,6
MLT,2000,5,6
MLT,2001,5,6
MLT,2002,5,6
MLT,2003,5,6
MLT,2004,5,6
MLT,2005,5,6
MLT,2006,5,6
MLT,2007,5,6
MLT,2008,5,6
MLT,2009,5,6
MLT,2010,5,6
MLT,2011,5,6
MLT,2012,5,6
MLT,2013,5,6
MLT,2014,5,6
MLT,2015,5,6
MLT,2016,5,6
MLT,2017,5,6
MLT,2018,5,6
MLT,2019,5,6
MLT,2020,,6
MLT,2021,,6
MLT,2022,,6
MLT,2023,,
MLT,2024,,
MLT,2025,,
MLT,2026,,
MLT,2027,,
MLT,2028,,
MLT,2029,,
MLT,2030,,
MLT,2031,,
MLT,2032,,
MLT,2033,,
MLT,2034,,
MLT,2035,,
MLT,2036,,
MLT,2037,,
MLT,2038,,
MLT,2039,,
MLT,2040,,
MLT,2041,,
MLT,2042,,
MLT,2043,,
MLT,2044,,
MLT,2045,,
MLT,2046,,
MLT,2047,,
MLT,2048,,
MLT,2049,,
MLT,2050,,
MLT,2055,,
MLT,2060,,
MLT,2065,,
MLT,2070,,
MLT,2075,,
MLT,2080,,
MLT,2085,,
MLT,2090,,
MLT,2095,,
MLT,2100,,
MMR,1990,,5
MMR,1991,,5
MMR,1992,,5
MMR,1993,,5
MMR,1994,,5
MMR,1995,,5
MMR,1996,,5
MMR,1997,,5
MMR,1998,5,5
MMR,1999,5,5
MMR,2000,5,5
MMR,2001,5,5
MMR,2002,5,5
MMR,2003,5,5
MMR,2004,5,5
MMR,2005,5,5
MMR,2006,5,5
MMR,2007,5,5
MMR,2008,5,5
MMR,2009,5,5
MMR,2010,5,5
MMR,2011,5,5
MMR,2012,5,5
MMR,2013,5,5
MMR,2014,5,5
MMR,2015,5,5
MMR,2016,5,5
MMR,2017,5,5
MMR,2018,5,5
MMR,2019,5,5
MMR,2020,,5
MMR,2021,,5
MMR,2022,,5
MMR,2023,,
MMR,2024,,
MMR,2025,,
MMR,2026,,
MMR,2027,,
MMR,2028,,
MMR,2029,,
MMR,2030,,
MMR,2031,,
MMR,2032,,
MMR,2033,,
MMR,2034,,
MMR,2035,,
MMR,2036,,
MMR,2037,,
MMR,2038,,
MMR,2039,,
MMR,2040,,
MMR,2041,,
MMR,2042,,
MMR,2043,,
MMR,2044,,
MMR,2045,,
MMR,2046,,
MMR,2047,,
MMR,2048,,
MMR,2049,,
MMR,2050,,
MMR,2055,,
MMR,2060,,
MMR,2065,,
MMR,2070,,
MMR,2075,,
MMR,2080,,
MMR,2085,,
MMR,2090,,
MMR,2095,,
MMR,2100,,
MNE,1990,,4
MNE,1991,,4
MNE,1992,,4
MNE,1993,,4
MNE,1994,,4
MNE,1995,,4
MNE,1996,,4
MNE,1997,,4
MNE,1998,,4
MNE,1999,,4
MNE,2000,,4
MNE,2001,6,4
MNE,2002,6,4
MNE,2003,6,4
MNE,2004,6,4
MNE,2005,6,4
MNE,2006,6,4
MNE,2007,6,4
MNE,2008,6,4
MNE,2009,6,4
MNE,2010,6,4
MNE,2011,6,5
MNE,2012,6,5
MNE,2013,6,5
MNE,2014,6,5
MNE,2015,6,5
MNE,2016,6,5
MNE,2017,6,5
MNE,2018,6,5
MNE,2019,6,5
MNE,2020,,5
MNE,2021,,5
MNE,2022,,5
MNE,2023,,
MNE,2024,,
MNE,2025,,
MNE,2026,,
MNE,2027,,
MNE,2028,,
MNE,2029,,
MNE,2030,,
MNE,2031,,
MNE,2032,,
MNE,2033,,
MNE,2034,,
MNE,2035,,
MNE,2036,,
MNE,2037,,
MNE,2038,,
MNE,2039,,
MNE,2040,,
MNE,2041,,
MNE,2042,,
MNE,2043,,
MNE,2044,,
MNE,2045,,
MNE,2046,,
MNE,2047,,
MNE,2048,,
MNE,2049,,
MNE,2050,,
MNE,2055,,
MNE,2060,,
MNE,2065,,
MNE,2070,,
MNE,2075,,
MNE,2080,,
MNE,2085,,
MNE,2090,,
MNE,2095,,
MNE,2100,,
MNG,1990,,3
MNG,1991,,3
MNG,1992,,3
MNG,1993,,3
MNG,1994,,3
MNG,1995,,3
MNG,1996,,3
MNG,1997,,4
MNG,1998,8,4
MNG,1999,8,4
MNG,2000,8,4
MNG,2001,8,4
MNG,2002,8,4
MNG,2003,6,4
MNG,2004,6,4
MNG,2005,6,5
MNG,2006,6,5
MNG,2007,6,5
MNG,2008,6,5
MNG,2009,6,5
MNG,2010,6,5
MNG,2011,6,5
MNG,2012,6,5
MNG,2013,6,5
MNG,2014,6,5
MNG,2015,6,5
MNG,2016,6,5
MNG,2017,6,5
MNG,2018,6,5
MNG,2019,6,5
MNG,2020,,5
MNG,2021,,5
MNG,2022,,5
MNG,2023,,
MNG,2024,,
MNG,2025,,
MNG,2026,,
MNG,2027,,
MNG,2028,,
MNG,2029,,
MNG,2030,,
MNG,2031,,
MNG,2032,,
MNG,2033,,
MNG,2034,,
MNG,2035,,
MNG,2036,,
MNG,2037,,
MNG,2038,,
MNG,2039,,
MNG,2040,,
MNG,2041,,
MNG,2042,,
MNG,2043,,
MNG,2044,,
MNG,2045,,
MNG,2046,,
MNG,2047,,
MNG,2048,,
MNG,2049,,
MNG,2050,,
MNG,2055,,
MNG,2060,,
MNG,2065,,
MNG,2070,,
MNG,2075,,
MNG,2080,,
MNG,2085,,
MNG,2090,,
MNG,2095,,
MNG,2100,,
MNP,1990,,
MNP,1991,,
MNP,1992,,
MNP,1993,,
MNP,1994,,
MNP,1995,,
MNP,1996,,
MNP,1997,,
MNP,1998,,
MNP,1999,,
MNP,2000,,
MNP,2001,,
MNP,2002,,
MNP,2003,,
MNP,2004,,
MNP,2005,,
MNP,2006,,
MNP,2007,,
MNP,2008,,
MNP,2009,,
MNP,2010,,
MNP,2011,,
MNP,2012,,
MNP,2013,,
MNP,2014,,
MNP,2015,,
MNP,2016,,
MNP,2017,,
MNP,2018,,
MNP,2019,,
MNP,2020,,
MNP,2021,,
MNP,2022,,
MNP,2023,,
MNP,2024,,
MNP,2025,,
MNP,2026,,
MNP,2027,,
MNP,2028,,
MNP,2029,,
MNP,2030,,
MNP,2031,,
MNP,2032,,
MNP,2033,,
MNP,2034,,
MNP,2035,,
MNP,2036,,
MNP,2037,,
MNP,2038,,
MNP,2039,,
MNP,2040,,
MNP,2041,,
MNP,2042,,
MNP,2043,,
MNP,2044,,
MNP,2045,,
MNP,2046,,
MNP,2047,,
MNP,2048,,
MNP,2049,,
MNP,2050,,
MNP,2055,,
MNP,2060,,
MNP,2065,,
MNP,2070,,
MNP,2075,,
MNP,2080,,
MNP,2085,,
MNP,2090,,
MNP,2095,,
MNP,2100,,
MOZ,1990,,5
MOZ,1991,,5
MOZ,1992,,5
MOZ,1993,,5
MOZ,1994,,5
MOZ,1995,,5
MOZ,1996,,5
MOZ,1997,,5
MOZ,1998,,7
MOZ,1999,,7
MOZ,2000,,7
MOZ,2001,,7
MOZ,2002,,7
MOZ,2003,,7
MOZ,2004,,7
MOZ,2005,,7
MOZ,2006,,7
MOZ,2007,,7
MOZ,2008,,7
MOZ,2009,,7
MOZ,2010,,7
MOZ,2011,,7
MOZ,2012,,7
MOZ,2013,,7
MOZ,2014,,7
MOZ,2015,,7
MOZ,2016,,7
MOZ,2017,,7
MOZ,2018,,7
MOZ,2019,,7
MOZ,2020,,7
MOZ,2021,,7
MOZ,2022,,7
MOZ,2023,,
MOZ,2024,,
MOZ,2025,,
MOZ,2026,,
MOZ,2027,,
MOZ,2028,,
MOZ,2029,,
MOZ,2030,,
MOZ,2031,,
MOZ,2032,,
MOZ,2033,,
MOZ,2034,,
MOZ,2035,,
MOZ,2036,,
MOZ,2037,,
MOZ,2038,,
MOZ,2039,,
MOZ,2040,,
MOZ,2041,,
MOZ,2042,,
MOZ,2043,,
MOZ,2044,,
MOZ,2045,,
MOZ,2046,,
MOZ,2047,,
MOZ,2048,,
MOZ,2049,,
MOZ,2050,,
MOZ,2055,,
MOZ,2060,,
MOZ,2065,,
MOZ,2070,,
MOZ,2075,,
MOZ,2080,,
MOZ,2085,,
MOZ,2090,,
MOZ,2095,,
MOZ,2100,,
MRT,1990,,6
MRT,1991,,6
MRT,1992,,6
MRT,1993,,6
MRT,1994,,6
MRT,1995,,6
MRT,1996,,6
MRT,1997,,6
MRT,1998,,6
MRT,1999,,6
MRT,2000,,6
MRT,2001,6,6
MRT,2002,6,6
MRT,2003,6,6
MRT,2004,6,6
MRT,2005,6,6
MRT,2006,6,6
MRT,2007,6,6
MRT,2008,6,6
MRT,2009,6,6
MRT,2010,6,6
MRT,2011,6,6
MRT,2012,6,6
MRT,2013,6,6
MRT,2014,6,6
MRT,2015,6,6
MRT,2016,6,6
MRT,2017,6,6
MRT,2018,6,6
MRT,2019,6,6
MRT,2020,,6
MRT,2021,,6
MRT,2022,,6
MRT,2023,,
MRT,2024,,
MRT,2025,,
MRT,2026,,
MRT,2027,,
MRT,2028,,
MRT,2029,,
MRT,2030,,
MRT,2031,,
MRT,2032,,
MRT,2033,,
MRT,2034,,
MRT,2035,,
MRT,2036,,
MRT,2037,,
MRT,2038,,
MRT,2039,,
MRT,2040,,
MRT,2041,,
MRT,2042,,
MRT,2043,,
MRT,2044,,
MRT,2045,,
MRT,2046,,
MRT,2047,,
MRT,2048,,
MRT,2049,,
MRT,2050,,
MRT,2055,,
MRT,2060,,
MRT,2065,,
MRT,2070,,
MRT,2075,,
MRT,2080,,
MRT,2085,,
MRT,2090,,
MRT,2095,,
MRT,2100,,
MSR,1990,,
MSR,1991,,
MSR,1992,,
MSR,1993,,
MSR,1994,,
MSR,1995,,
MSR,1996,,
MSR,1997,,
MSR,1998,5,
MSR,1999,5,
MSR,2000,5,
MSR,2001,5,
MSR,2002,5,
MSR,2003,5,
MSR,2004,5,
MSR,2005,5,
MSR,2006,5,
MSR,2007,5,
MSR,2008,5,
MSR,2009,5,
MSR,2010,5,
MSR,2011,5,
MSR,2012,5,
MSR,2013,5,
MSR,2014,5,
MSR,2015,5,
MSR,2016,5,
MSR,2017,5,
MSR,2018,5,
MSR,2019,,
MSR,2020,,
MSR,2021,,
MSR,2022,,
MSR,2023,,
MSR,2024,,
MSR,2025,,
MSR,2026,,
MSR,2027,,
MSR,2028,,
MSR,2029,,
MSR,2030,,
MSR,2031,,
MSR,2032,,
MSR,2033,,
MSR,2034,,
MSR,2035,,
MSR,2036,,
MSR,2037,,
MSR,2038,,
MSR,2039,,
MSR,2040,,
MSR,2041,,
MSR,2042,,
MSR,2043,,
MSR,2044,,
MSR,2045,,
MSR,2046,,
MSR,2047,,
MSR,2048,,
MSR,2049,,
MSR,2050,,
MSR,2055,,
MSR,2060,,
MSR,2065,,
MSR,2070,,
MSR,2075,,
MSR,2080,,
MSR,2085,,
MSR,2090,,
MSR,2095,,
MSR,2100,,
MUS,1990,,6
MUS,1991,,6
MUS,1992,,6
MUS,1993,,6
MUS,1994,,6
MUS,1995,,6
MUS,1996,,6
MUS,1997,,6
MUS,1998,5,6
MUS,1999,5,6
MUS,2000,5,6
MUS,2001,5,6
MUS,2002,5,6
MUS,2003,5,6
MUS,2004,5,6
MUS,2005,5,6
MUS,2006,5,6
MUS,2007,5,6
MUS,2008,5,6
MUS,2009,5,6
MUS,2010,5,6
MUS,2011,5,6
MUS,2012,5,6
MUS,2013,5,6
MUS,2014,5,6
MUS,2015,5,6
MUS,2016,5,6
MUS,2017,5,6
MUS,2018,5,6
MUS,2019,5,6
MUS,2020,,6
MUS,2021,,6
MUS,2022,,6
MUS,2023,,
MUS,2024,,
MUS,2025,,
MUS,2026,,
MUS,2027,,
MUS,2028,,
MUS,2029,,
MUS,2030,,
MUS,2031,,
MUS,2032,,
MUS,2033,,
MUS,2034,,
MUS,2035,,
MUS,2036,,
MUS,2037,,
MUS,2038,,
MUS,2039,,
MUS,2040,,
MUS,2041,,
MUS,2042,,
MUS,2043,,
MUS,2044,,
MUS,2045,,
MUS,2046,,
MUS,2047,,
MUS,2048,,
MUS,2049,,
MUS,2050,,
MUS,2055,,
MUS,2060,,
MUS,2065,,
MUS,2070,,
MUS,2075,,
MUS,2080,,
MUS,2085,,
MUS,2090,,
MUS,2095,,
MUS,2100,,
MWI,1990,,6
MWI,1991,,6
MWI,1992,,6
MWI,1993,,6
MWI,1994,,6
MWI,1995,,6
MWI,1996,,6
MWI,1997,,8
MWI,1998,6,6
MWI,1999,6,6
MWI,2000,6,6
MWI,2001,6,6
MWI,2002,6,6
MWI,2003,6,6
MWI,2004,6,6
MWI,2005,6,6
MWI,2006,6,6
MWI,2007,6,6
MWI,2008,6,6
MWI,2009,6,6
MWI,2010,6,6
MWI,2011,6,6
MWI,2012,6,6
MWI,2013,6,6
MWI,2014,6,6
MWI,2015,6,6
MWI,2016,6,6
MWI,2017,6,6
MWI,2018,6,6
MWI,2019,6,6
MWI,2020,,6
MWI,2021,,6
MWI,2022,,6
MWI,2023,,
MWI,2024,,
MWI,2025,,
MWI,2026,,
MWI,2027,,
MWI,2028,,
MWI,2029,,
MWI,2030,,
MWI,2031,,
MWI,2032,,
MWI,2033,,
MWI,2034,,
MWI,2035,,
MWI,2036,,
MWI,2037,,
MWI,2038,,
MWI,2039,,
MWI,2040,,
MWI,2041,,
MWI,2042,,
MWI,2043,,
MWI,2044,,
MWI,2045,,
MWI,2046,,
MWI,2047,,
MWI,2048,,
MWI,2049,,
MWI,2050,,
MWI,2055,,
MWI,2060,,
MWI,2065,,
MWI,2070,,
MWI,2075,,
MWI,2080,,
MWI,2085,,
MWI,2090,,
MWI,2095,,
MWI,2100,,
MYS,1990,,6
MYS,1991,,6
MYS,1992,,6
MYS,1993,,6
MYS,1994,,6
MYS,1995,,6
MYS,1996,,6
MYS,1997,,6
MYS,1998,,6
MYS,1999,,6
MYS,2000,,6
MYS,2001,,6
MYS,2002,,6
MYS,2003,6,6
MYS,2004,6,6
MYS,2005,6,6
MYS,2006,6,6
MYS,2007,6,6
MYS,2008,6,6
MYS,2009,6,6
MYS,2010,6,6
MYS,2011,6,6
MYS,2012,6,6
MYS,2013,6,6
MYS,2014,6,6
MYS,2015,6,6
MYS,2016,6,6
MYS,2017,6,6
MYS,2018,6,6
MYS,2019,6,6
MYS,2020,,6
MYS,2021,,6
MYS,2022,,6
MYS,2023,,
MYS,2024,,
MYS,2025,,
MYS,2026,,
MYS,2027,,
MYS,2028,,
MYS,2029,,
MYS,2030,,
MYS,2031,,
MYS,2032,,
MYS,2033,,
MYS,2034,,
MYS,2035,,
MYS,2036,,
MYS,2037,,
MYS,2038,,
MYS,2039,,
MYS,2040,,
MYS,2041,,
MYS,2042,,
MYS,2043,,
MYS,2044,,
MYS,2045,,
MYS,2046,,
MYS,2047,,
MYS,2048,,
MYS,2049,,
MYS,2050,,
MYS,2055,,
MYS,2060,,
MYS,2065,,
MYS,2070,,
MYS,2075,,
MYS,2080,,
MYS,2085,,
MYS,2090,,
MYS,2095,,
MYS,2100,,
MYT,1990,,
MYT,1991,,
MYT,1992,,
MYT,1993,,
MYT,1994,,
MYT,1995,,
MYT,1996,,
MYT,1997,,
MYT,1998,,
MYT,1999,,
MYT,2000,,
MYT,2001,,
MYT,2002,,
MYT,2003,,
MYT,2004,,
MYT,2005,,
MYT,2006,,
MYT,2007,,
MYT,2008,,
MYT,2009,,
MYT,2010,,
MYT,2011,,
MYT,2012,,
MYT,2013,,
MYT,2014,,
MYT,2015,,
MYT,2016,,
MYT,2017,,
MYT,2018,,
MYT,2019,,
MYT,2020,,
MYT,2021,,
MYT,2022,,
MYT,2023,,
MYT,2024,,
MYT,2025,,
MYT,2026,,
MYT,2027,,
MYT,2028,,
MYT,2029,,
MYT,2030,,
MYT,2031,,
MYT,2032,,
MYT,2033,,
MYT,2034,,
MYT,2035,,
MYT,2036,,
MYT,2037,,
MYT,2038,,
MYT,2039,,
MYT,2040,,
MYT,2041,,
MYT,2042,,
MYT,2043,,
MYT,2044,,
MYT,2045,,
MYT,2046,,
MYT,2047,,
MYT,2048,,
MYT,2049,,
MYT,2050,,
MYT,2055,,
MYT,2060,,
MYT,2065,,
MYT,2070,,
MYT,2075,,
MYT,2080,,
MYT,2085,,
MYT,2090,,
MYT,2095,,
MYT,2100,,
NAM,1990,,7
NAM,1991,,7
NAM,1992,,7
NAM,1993,,7
NAM,1994,,7
NAM,1995,,7
NAM,1996,,7
NAM,1997,,7
NAM,1998,7,7
NAM,1999,7,7
NAM,2000,7,7
NAM,2001,7,7
NAM,2002,7,7
NAM,2003,7,7
NAM,2004,7,7
NAM,2005,7,7
NAM,2006,7,7
NAM,2007,7,7
NAM,2008,7,7
NAM,2009,7,7
NAM,2010,7,7
NAM,2011,7,7
NAM,2012,7,7
NAM,2013,7,7
NAM,2014,7,7
NAM,2015,7,7
NAM,2016,7,7
NAM,2017,7,7
NAM,2018,7,7
NAM,2019,7,7
NAM,2020,,7
NAM,2021,,7
NAM,2022,,7
NAM,2023,,
NAM,2024,,
NAM,2025,,
NAM,2026,,
NAM,2027,,
NAM,2028,,
NAM,2029,,
NAM,2030,,
NAM,2031,,
NAM,2032,,
NAM,2033,,
NAM,2034,,
NAM,2035,,
NAM,2036,,
NAM,2037,,
NAM,2038,,
NAM,2039,,
NAM,2040,,
NAM,2041,,
NAM,2042,,
NAM,2043,,
NAM,2044,,
NAM,2045,,
NAM,2046,,
NAM,2047,,
NAM,2048,,
NAM,2049,,
NAM,2050,,
NAM,2055,,
NAM,2060,,
NAM,2065,,
NAM,2070,,
NAM,2075,,
NAM,2080,,
NAM,2085,,
NAM,2090,,
NAM,2095,,
NAM,2100,,
NCL,1990,,5
NCL,1991,,5
NCL,1992,,5
NCL,1993,,5
NCL,1994,,5
NCL,1995,,5
NCL,1996,,5
NCL,1997,,5
NCL,1998,0,5
NCL,1999,0,5
NCL,2000,,5
NCL,2001,,5
NCL,2002,,5
NCL,2003,,5
NCL,2004,,5
NCL,2005,,5
NCL,2006,,5
NCL,2007,,5
NCL,2008,,5
NCL,2009,,5
NCL,2010,,5
NCL,2011,,5
NCL,2012,,5
NCL,2013,,5
NCL,2014,,5
NCL,2015,,5
NCL,2016,,5
NCL,2017,,5
NCL,2018,0,5
NCL,2019,0,5
NCL,2020,,5
NCL,2021,,5
NCL,2022,,5
NCL,2023,,
NCL,2024,,
NCL,2025,,
NCL,2026,,
NCL,2027,,
NCL,2028,,
NCL,2029,,
NCL,2030,,
NCL,2031,,
NCL,2032,,
NCL,2033,,
NCL,2034,,
NCL,2035,,
NCL,2036,,
NCL,2037,,
NCL,2038,,
NCL,2039,,
NCL,2040,,
NCL,2041,,
NCL,2042,,
NCL,2043,,
NCL,2044,,
NCL,2045,,
NCL,2046,,
NCL,2047,,
NCL,2048,,
NCL,2049,,
NCL,2050,,
NCL,2055,,
NCL,2060,,
NCL,2065,,
NCL,2070,,
NCL,2075,,
NCL,2080,,
NCL,2085,,
NCL,2090,,
NCL,2095,,
NCL,2100,,
NER,1990,,6
NER,1991,,6
NER,1992,,6
NER,1993,,6
NER,1994,,6
NER,1995,,6
NER,1996,,6
NER,1997,,6
NER,1998,,6
NER,1999,,6
NER,2000,,6
NER,2001,,6
NER,2002,,6
NER,2003,,6
NER,2004,,6
NER,2005,,6
NER,2006,,6
NER,2007,,6
NER,2008,,6
NER,2009,,6
NER,2010,,6
NER,2011,,6
NER,2012,,6
NER,2013,,6
NER,2014,,6
NER,2015,,6
NER,2016,,6
NER,2017,,6
NER,2018,,6
NER,2019,,6
NER,2020,,6
NER,2021,,6
NER,2022,,6
NER,2023,,
NER,2024,,
NER,2025,,
NER,2026,,
NER,2027,,
NER,2028,,
NER,2029,,
NER,2030,,
NER,2031,,
NER,2032,,
NER,2033,,
NER,2034,,
NER,2035,,
NER,2036,,
NER,2037,,
NER,2038,,
NER,2039,,
NER,2040,,
NER,2041,,
NER,2042,,
NER,2043,,
NER,2044,,
NER,2045,,
NER,2046,,
NER,2047,,
NER,2048,,
NER,2049,,
NER,2050,,
NER,2055,,
NER,2060,,
NER,2065,,
NER,2070,,
NER,2075,,
NER,2080,,
NER,2085,,
NER,2090,,
NER,2095,,
NER,2100,,
NGA,1990,,6
NGA,1991,,6
NGA,1992,,6
NGA,1993,,6
NGA,1994,,6
NGA,1995,,6
NGA,1996,,6
NGA,1997,,6
NGA,1998,,6
NGA,1999,,6
NGA,2000,,6
NGA,2001,,6
NGA,2002,,6
NGA,2003,,6
NGA,2004,6,6
NGA,2005,6,6
NGA,2006,6,6
NGA,2007,6,6
NGA,2008,6,6
NGA,2009,6,6
NGA,2010,6,6
NGA,2011,6,6
NGA,2012,6,6
NGA,2013,6,6
NGA,2014,6,6
NGA,2015,6,6
NGA,2016,6,6
NGA,2017,6,6
NGA,2018,6,6
NGA,2019,6,6
NGA,2020,,6
NGA,2021,,6
NGA,2022,,6
NGA,2023,,
NGA,2024,,
NGA,2025,,
NGA,2026,,
NGA,2027,,
NGA,2028,,
NGA,2029,,
NGA,2030,,
NGA,2031,,
NGA,2032,,
NGA,2033,,
NGA,2034,,
NGA,2035,,
NGA,2036,,
