survey,assessment,year,countrycode,idgrade,outcome,subject,bin,pdf,m_score_bin,se_score_bin,n_score_bin
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,2,.06666667,410.06262,.69738454,350
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,3,.06666667,433.48044,.3343212,374
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,4,.06666667,450.51331,.3627516,381
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,5,.06666667,466.86063,.29844803,371
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,6,.06666667,482.02454,.40821442,356
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,7,.06666667,495.4884,.42378548,381
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,8,.06666667,508.79456,.28882959,379
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,9,.06666667,524.03442,.29397711,384
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,10,.06666667,538.7851,.23382786,378
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,11,.06666667,555.28503,.32179263,385
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,12,.06666667,574.19989,.33809185,382
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,13,.06666667,595.25531,.47482091,400
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,14,.06666667,625.20331,.76578379,431
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_read,read,15,.06666667,702.36285,3.2771122,522
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,0,1,504.53052,4.4137826,5911
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,1,.06666667,343.97806,3.0922771,377
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,2,.06666667,405.00015,.91812295,387
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,3,.06666667,429.98105,.38523939,359
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,4,.06666667,448.60229,.41427523,374
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,5,.06666667,463.42914,.3557204,362
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,6,.06666667,476.55371,.26490033,353
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,7,.06666667,492.81332,.21729445,376
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,8,.06666667,505.11542,.38092712,383
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,9,.06666667,515.6488,.1581606,379
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,10,.06666667,531.47064,.10848645,367
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,11,.06666667,544.93237,.35460427,402
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,12,.06666667,560.72095,.38802621,377
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,13,.06666667,579.86139,.46875942,385
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,14,.06666667,605.78973,.73891264,382
LAC_2006_LLECE,LLECE,2006,COL,6,score_llece_science,science,15,.06666667,668.36475,2.2693546,474
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,0,1,539.12207,3.070991,4714
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,1,.06666667,395.39517,2.6342902,254
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,2,.06666667,445.66592,.52246928,265
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,3,.06666667,467.28244,.49115187,278
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,4,.06666667,484.11862,.40400407,272
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,5,.06666667,497.22479,.3796013,305
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,6,.06666667,509.14703,.15129709,285
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,7,.06666667,523.69,.15765366,324
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,8,.06666667,535.6543,.3741532,298
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,9,.06666667,548.0116,.29429817,318
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,10,.06666667,561.66278,.31745496,319
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,11,.06666667,576.88232,.30341175,319
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,12,.06666667,593.86414,.3549636,308
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,13,.06666667,614.26477,.53432375,314
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,14,.06666667,645.21454,.69550508,313
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_math,math,15,.06666667,710.84198,3.2322888,334
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,0,1,562.73413,3.4707222,5025
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,1,.06666667,389.88788,2.640223,285
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,2,.06666667,450.14951,.68647081,294
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,3,.06666667,478.38022,.4886283,306
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,4,.06666667,499.49921,.40919992,299
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,5,.06666667,514.37451,.40731114,317
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,6,.06666667,529.70197,.34913257,322
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,7,.06666667,545.44592,.23629586,363
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,8,.06666667,561.70148,.24325146,331
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,9,.06666667,576.25488,.28666326,349
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,10,.06666667,589.41827,.21896173,350
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,11,.06666667,605.0047,.20040475,348
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,12,.06666667,621.21265,.39794606,354
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,13,.06666667,644.64948,.46588618,373
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,14,.06666667,676.43488,.78163904,366
LAC_2006_LLECE,LLECE,2006,CRI,3,score_llece_read,read,15,.06666667,758.02191,3.1565313,368
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,0,1,549.52271,3.5604813,4008
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,1,.06666667,393.83737,2.3237948,230
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,2,.06666667,440.87152,.59444636,238
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,3,.06666667,466.07675,.44197363,244
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,4,.06666667,485.55661,.28544116,253
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,5,.06666667,501.89893,.30086783,263
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,6,.06666667,515.13269,.27123269,240
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,7,.06666667,529.03796,.35101554,266
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,8,.06666667,543.14221,.27383041,258
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,9,.06666667,559.08508,.36494175,273
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,10,.06666667,575.20892,.35331023,257
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,11,.06666667,592.70728,.36443493,266
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,12,.06666667,611.0426,.50006598,271
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,13,.06666667,634.17633,.4371399,266
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,14,.06666667,664.70618,.74822676,255
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_math,math,15,.06666667,740.16071,4.9283414,264
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,0,1,563.30731,3.1565263,4539
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,1,.06666667,390.65231,2.7233558,263
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,2,.06666667,454.67419,.68158358,272
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,3,.06666667,481.22379,.44231686,282
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,4,.06666667,500.00909,.34401527,285
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,5,.06666667,516.7818,.26682311,294
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,6,.06666667,531.88312,.3099106,304
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,7,.06666667,544.17224,.25793937,287
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,8,.06666667,557.95416,.22787109,302
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,9,.06666667,572.56714,.23100667,332
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,10,.06666667,587.21545,.2656669,306
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,11,.06666667,603.9903,.33179775,326
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,12,.06666667,624.43091,.42290503,322
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,13,.06666667,647.64606,.5867703,312
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,14,.06666667,677.58435,.70240998,334
LAC_2006_LLECE,LLECE,2006,CRI,6,score_llece_read,read,15,.06666667,757.10931,3.1951442,318
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,0,1,647.96466,9.2697372,5291
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,1,.06666667,424.03638,2.495589,354
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,2,.06666667,482.20883,.47701052,354
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,3,.06666667,515.71344,.44744438,355
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,4,.06666667,543.59076,.41290545,353
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,5,.06666667,567.52905,.35270244,353
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,6,.06666667,593.25653,.33200786,353
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,7,.06666667,615.88416,.38756949,354
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,8,.06666667,641.9201,.41706753,348
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,9,.06666667,666.17523,.48054418,351
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,10,.06666667,688.80823,.47113377,351
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,11,.06666667,711.77148,.55141467,351
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,12,.06666667,738.87024,.58573091,350
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,13,.06666667,780.88483,.7113446,350
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,14,.06666667,830.75909,1.4195349,355
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_math,math,15,.06666667,917.66516,2.135268,357
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,0,1,626.89264,7.2870998,5291
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,1,.06666667,414.89044,2.9140966,355
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,2,.06666667,479.72562,.70262337,356
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,3,.06666667,512.81604,.39121112,353
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,4,.06666667,537.17987,.33663988,358
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,5,.06666667,559.06799,.37300929,352
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,6,.06666667,581.50317,.36799166,351
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,7,.06666667,601.2251,.34290615,355
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,8,.06666667,620.5434,.3850807,352
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,9,.06666667,641.81989,.3733905,347
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,10,.06666667,661.65808,.35502201,348
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,11,.06666667,685.38422,.30697525,353
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,12,.06666667,710.44177,.52313304,354
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,13,.06666667,746.67529,.89655888,352
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,14,.06666667,788.82953,2.2847672,354
LAC_2006_LLECE,LLECE,2006,CUB,3,score_llece_read,read,15,.06666667,860.82617,.74224788,351
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,0,1,637.54047,11.07853,5879
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,1,.06666667,389.1712,2.1900334,391
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,2,.06666667,452.75998,.71718419,385
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,3,.06666667,487.22012,.4322592,389
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,4,.06666667,517.62567,.41820985,399
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,5,.06666667,544.89923,.35960391,381
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,6,.06666667,572.89716,.34721276,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,7,.06666667,599.92206,.51966369,405
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,8,.06666667,625.99097,.43703434,397
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,9,.06666667,652.98529,.42121604,395
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,10,.06666667,680.92035,.47074357,405
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,11,.06666667,711.96136,.52985257,398
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,12,.06666667,745.61469,.61742723,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,13,.06666667,783.16644,.55845994,393
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,14,.06666667,836.16827,1.4178466,378
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_math,math,15,.06666667,960.51074,6.9339733,373
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,0,1,596.08698,6.6306319,5883
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,1,.06666667,387.46951,4.5552163,387
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,2,.06666667,452.21298,.53892428,391
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,3,.06666667,483.27609,.44098461,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,4,.06666667,507.49927,.31537956,395
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,5,.06666667,530.11957,.42212477,385
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,6,.06666667,550.9718,.3226561,386
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,7,.06666667,572.28625,.32951087,389
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,8,.06666667,593.45343,.28167471,398
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,9,.06666667,613.5755,.33246058,390
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,10,.06666667,634.91528,.34009057,390
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,11,.06666667,657.03137,.46397525,396
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,12,.06666667,679.80341,.5896951,391
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,13,.06666667,705.2016,.75076264,390
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,14,.06666667,742.04706,1.1146213,401
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_read,read,15,.06666667,828.60797,3.3590117,400
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,0,1,661.72388,12.47268,5897
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,1,.06666667,413.76358,1.4947373,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,2,.06666667,478.85486,.67871988,388
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,3,.06666667,512.96039,.36575463,390
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,4,.06666667,540.17743,.41279837,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,5,.06666667,566.23389,.46961865,388
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,6,.06666667,592.51398,.36215594,402
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,7,.06666667,616.74988,.42782006,398
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,8,.06666667,639.76868,.46283573,401
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,9,.06666667,668.38892,.49385118,400
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,10,.06666667,697.53729,.44865063,394
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,11,.06666667,728.2179,.47968319,398
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,12,.06666667,766.45197,.94377553,389
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,13,.06666667,807.81335,.81574953,391
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,14,.06666667,872.8421,1.220517,386
LAC_2006_LLECE,LLECE,2006,CUB,6,score_llece_science,science,15,.06666667,1021.0914,8.243165,366
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,0,1,395.39969,3.6776414,4374
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,1,.06666667,220.49875,4.9018645,222
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,2,.06666667,313.94058,.54509306,255
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,3,.06666667,346.28162,.7433666,220
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,4,.06666667,360.40417,.26283133,257
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,5,.06666667,380.62936,.35308999,258
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,6,.06666667,392.83972,.12056461,256
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,7,.06666667,405.80206,.38366371,233
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,8,.06666667,416.31027,.12406736,220
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,9,.06666667,423.65128,.27629191,246
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,10,.06666667,435.97797,.1583848,269
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,11,.06666667,444.87198,.42216542,230
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,12,.06666667,456.01761,.12914689,262
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,13,.06666667,471.35583,.14306191,286
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,14,.06666667,490.22092,.43772706,270
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_math,math,15,.06666667,533.49823,2.3639615,283
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,0,1,398.99289,3.6728902,3947
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,1,.06666667,166.45811,3.7726197,235
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,2,.06666667,269.86359,1.1587296,248
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,3,.06666667,319.50519,.74097091,253
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,4,.06666667,347.21176,.38783088,263
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,5,.06666667,363.16071,.39665338,230
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,6,.06666667,377.34821,.29828963,296
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,7,.06666667,391.86862,.25369442,270
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,8,.06666667,408.05582,.14829746,268
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,9,.06666667,416.66776,.32717034,252
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,10,.06666667,429.12509,.23749636,245
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,11,.06666667,440.99258,.37661895,267
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,12,.06666667,454.97675,.33226827,265
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,13,.06666667,475.62265,.49216026,280
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,14,.06666667,503.63672,.8009336,270
LAC_2006_LLECE,LLECE,2006,DOM,3,score_llece_read,read,15,.06666667,570.75092,4.1863675,305
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,0,1,415.64224,2.0405402,4502
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,1,.06666667,274.90314,2.7167408,290
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,2,.06666667,327.72266,.62787127,267
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,3,.06666667,352.79999,.4643634,278
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,4,.06666667,368.62897,.41168648,268
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,5,.06666667,384.87872,.12918194,291
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,6,.06666667,395.89929,.39784271,310
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,7,.06666667,406.96716,.07642018,242
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,8,.06666667,418.26862,.41623622,279
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,9,.06666667,428.91702,.11140426,299
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,10,.06666667,441.16998,.26862761,277
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,11,.06666667,450.42377,.17671767,274
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,12,.06666667,465.53015,.12073894,299
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,13,.06666667,479.21915,.43837225,277
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,14,.06666667,501.1669,.48593169,305
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_math,math,15,.06666667,550.5426,4.2262621,303
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,0,1,422.46643,3.2709725,4370
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,1,.06666667,266.56497,3.4658599,257
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,2,.06666667,333.33682,.59129447,290
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,3,.06666667,355.18933,.27670011,260
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,4,.06666667,372.03738,.31536129,278
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,5,.06666667,384.8082,.21450342,279
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,6,.06666667,398.04196,.14995863,296
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,7,.06666667,410.96979,.23056972,278
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,8,.06666667,420.01523,.26075125,282
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,9,.06666667,432.42407,.158682,282
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,10,.06666667,444.23361,.21756113,305
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,11,.06666667,456.63797,.29407665,306
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,12,.06666667,470.88962,.31181353,304
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,13,.06666667,490.20261,.39775398,312
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,14,.06666667,515.64636,.65291673,312
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_read,read,15,.06666667,571.83905,4.5002332,329
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_science,science,0,1,426.34082,2.4311409,4473
LAC_2006_LLECE,LLECE,2006,DOM,6,score_llece_science,science,1,.06666667,271.0134,3.3683376,270
